MS,Mh,Man,MMS,T,Cn,Ct,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,E15UT(A),TOYOTA AURIS,M1,1280.0,132.0,2600.0,1525.0,1510.0,PETROL,M,1197.0,85.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,,AYGO,M1,905.0,106.0,2340.0,,,PETROL,M,998.0,50.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AR2,TOYOTA VERSO,M1,1595.0,119.0,2780.0,1540.0,1540.0,DIESEL,M,1598.0,82.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,L,308,M1,1275.0,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,L,308,M1,1275.0,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,R,CLIO,M1,1157.0,114.0,2589.0,1509.0,1509.0,PETROL,M,898.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT,R,CLIO,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,AH,TWINGO,M1,1018.0,99.0,2492.0,1455.0,1455.0,PETROL,M,898.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,AH,TWINGO,M1,939.0,112.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
FR,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,SD,LOGAN,M1,1155.0,90.0,2634.0,1497.0,1497.0,DIESEL,M,1461.0,66.0
FR,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,SD,LOGAN,M1,1087.0,112.0,2634.0,1497.0,1497.0,PETROL,M,898.0,66.0
FR,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,SD,LOGAN,M1,1087.0,109.0,2634.0,1497.0,1497.0,PETROL,M,898.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,W,KANGOO,M1,1395.0,112.0,2697.0,1521.0,1521.0,DIESEL,M,1461.0,55.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1467.0,134.0,2670.0,1596.0,1596.0,PETROL,M,1618.0,151.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,95.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT,R,CLIO,M1,1157.0,114.0,2589.0,1509.0,1509.0,PETROL,M,898.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1387.0,95.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1328.0,123.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1488.0,105.0,2712.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1443.0,105.0,2670.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1386.0,95.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1395.0,98.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,119.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1387.0,95.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1591.0,124.0,2712.0,1596.0,1596.0,DIESEL,M,1598.0,120.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,AH,TWINGO,M1,940.0,95.0,2492.0,1455.0,1455.0,PETROL,M,999.0,52.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1333.0,122.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1505.0,120.0,2670.0,1596.0,1596.0,DIESEL,M,1598.0,120.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,W,KANGOO,M1,1395.0,140.0,2697.0,1521.0,1521.0,PETROL,M,1197.0,84.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1615.0,104.0,2804.0,1602.0,1602.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1576.0,104.0,2734.0,1602.0,1602.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1615.0,116.0,2734.0,1602.0,1602.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1505.0,136.0,2804.0,1602.0,1602.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1560.0,136.0,2804.0,1602.0,1602.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1607.0,104.0,2804.0,1602.0,1602.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1394.0,100.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1615.0,119.0,2804.0,1602.0,1602.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1676.0,119.0,2804.0,1602.0,1602.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1505.0,100.0,2734.0,1602.0,1602.0,DIESEL,M,1461.0,70.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFA,SCENIC,M1,1614.0,118.0,2734.0,1602.0,1602.0,DIESEL,M,1598.0,118.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,87.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1395.0,95.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,120.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,74.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1345.0,124.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1387.0,90.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,95.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,66.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1469.0,103.0,2712.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFC,ESPACE,M1,1735.0,120.0,2884.0,1634.0,1634.0,DIESEL,M,1598.0,118.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFC,ESPACE,M1,1721.0,140.0,2884.0,1634.0,1634.0,PETROL,M,1618.0,147.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1505.0,102.0,2809.0,1624.0,,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1597.0,118.0,2809.0,1624.0,,DIESEL,M,1598.0,118.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1502.0,98.0,2809.0,1624.0,,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1615.0,120.0,2809.0,1624.0,,DIESEL,M,1598.0,118.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1497.0,96.0,2809.0,1624.0,,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1462.0,95.0,2809.0,1624.0,,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1527.0,99.0,2809.0,1624.0,,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1556.0,112.0,2809.0,1624.0,,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1505.0,127.0,2809.0,1624.0,,PETROL,M,1618.0,110.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFD,TALISMAN,M1,1591.0,108.0,2809.0,1624.0,,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1482.0,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1381.0,126.0,2647.0,1562.0,1562.0,PETROL,M,1197.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1448.0,134.0,2647.0,1562.0,1562.0,PETROL,M,1197.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1455.0,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1496.0,103.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1380.0,123.0,2712.0,1596.0,1596.0,PETROL,M,1197.0,97.0
NL,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,GK0,MITSUBISHI ECLIPSE CROSS,M1,1595.0,159.0,2670.0,1550.0,1550.0,PETROL,M,1499.0,120.0
GB,SEAT,SEAT SA,SEAT,6J,IBIZA FR TSI,M1,1089.0,116.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,66.0
GB,SEAT,SEAT SA,SEAT,6J,IBIZA SE TECHNOLOGY TSI,M1,1089.0,116.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,66.0
SI,SEAT,SEAT SA,SEAT SA,6J,IBIZA / 1.2 / TSI,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
FR,SEAT,SEAT SA,SEAT SA,6J,IBIZA,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
GB,SEAT,SEAT SA,SEAT,6J,IBIZA FR TECHNOLOGY TSI,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
GB,SEAT,SEAT SA,SEAT,6J,IBIZA FR RED EDITION TECH TSI,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
GB,SEAT,SEAT SA,SEAT,6J,IBIZA FR TSI,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
SK,SEAT,SEAT SA,SEAT SA,6J,IBIZA,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
DE,SEAT,SEAT SA,SEAT (E),6J,IBIZA,M1,1102.0,119.0,2469.0,1465.0,1457.0,PETROL,M,1197.0,81.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,3,C4 PICASSO,M1,1422.0,105.0,2840.0,1587.0,1587.0,Diesel,M,1560.0,88.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,3,C4 PICASSO,M1,1422.0,106.0,2840.0,1587.0,1587.0,Diesel,M,1560.0,88.0
PT,OPEL,ADAM OPEL GMBH,ADAM OPEL AG,B-K,ASTRA SPORTS TOURER,M1,1393.0,92.0,2662.0,1548.0,1565.0,DIESEL,M,1598.0,81.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,TA,PICANTO,M1,925.0,95.0,2390.0,1410.0,1410.0,PETROL,M,998.0,49.0
NL,HYUNDAI,HYUNDAI MOTOR COMPANY,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.,IA,I10,M1,1008.0,93.0,2390.0,1490.0,1500.0,PETROL,M,998.0,49.0
NL,HYUNDAI,HYUNDAI MOTOR COMPANY,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.,IA,I10,M1,1008.0,98.0,2390.0,1490.0,1500.0,PETROL,M,998.0,49.0
NL,VOLVO,VOLVO CAR CORPORATION,VOLVO CAR CORPORATION,P,S90,M1,1720.0,116.0,2940.0,1630.0,1630.0,DIESEL,M,1969.0,140.0
NL,HYUNDAI,HYUNDAI MOTOR COMPANY,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.,GB,I20,M1,1140.0,99.0,2570.0,1520.0,1520.0,PETROL,M,998.0,74.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,YB,RIO,M1,1230.0,98.0,2580.0,1510.0,1520.0,DIESEL,M,1396.0,66.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,UB,RIO,M1,1127.0,109.0,2570.0,1510.0,1510.0,PETROL,M,1248.0,62.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,JF,OPTIMA,M1,1605.0,116.0,2810.0,1600.0,1600.0,DIESEL,M,1685.0,104.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,JF,OPTIMA,M1,1620.0,113.0,2810.0,1600.0,1600.0,DIESEL,M,1685.0,104.0
NL,KIA,KIA MOTORS CORPORATION,KIA MOTORS CORPORATION,YB,RIO,M1,1155.0,94.0,2580.0,1520.0,1520.0,PETROL,M,998.0,74.0
HU,KIA,KIA MOTORS CORPORATION,Kia,RP,Carens,M1,1600.0,135.0,2750.0,1573.0,1586.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,RP,Carens,M1,1591.0,126.0,2750.0,1573.0,1586.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,RP,Carens,M1,1483.0,150.0,2750.0,1573.0,1586.0,Petrol,M,1591.0,99.0
HU,KIA,KIA MOTORS CORPORATION,Kia,RP,Carens,M1,1544.0,182.0,2750.0,1573.0,1586.0,Petrol,M,1999.0,121.0
HU,KIA,KIA MOTORS CORPORATION,Kia,RP,Carens,M1,1519.0,165.0,2750.0,1573.0,1586.0,Petrol,M,1999.0,121.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PS,SOUL,M1,1275.0,153.0,2570.0,1576.0,1588.0,Petrol,M,1591.0,97.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PS,Soul,M1,1390.0,127.0,2570.0,1576.0,1588.0,Diesel,M,1582.0,100.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PS,Soul,M1,1320.0,159.0,2570.0,1576.0,1588.0,Petrol,M,1591.0,97.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PS,Soul,M1,1275.0,152.0,2570.0,1576.0,1588.0,Petrol,M,1591.0,97.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PS,Soul,M1,1275.0,148.0,2570.0,1576.0,1588.0,Petrol,M,1591.0,97.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1917.0,174.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1953.0,174.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1866.0,172.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1901.0,172.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1874.0,149.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1932.0,149.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,UM,Sorento,M1,1953.0,170.0,2780.0,1633.0,1644.0,Diesel,M,2199.0,147.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1550.0,174.0,2805.0,1614.0,1621.0,Petrol,M,1999.0,120.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1590.0,121.0,2805.0,1614.0,1607.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1605.0,116.0,2805.0,1614.0,1607.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1590.0,110.0,2805.0,1614.0,1607.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1545.0,173.0,2805.0,1614.0,1607.0,Petrol,M,1999.0,120.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1530.0,173.0,2805.0,1614.0,1607.0,Petrol,M,1999.0,120.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1620.0,125.0,2805.0,1614.0,1621.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1635.0,120.0,2805.0,1614.0,1621.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1620.0,113.0,2805.0,1614.0,1621.0,Diesel,M,1685.0,104.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1570.0,173.0,2805.0,1614.0,1621.0,Petrol,M,1999.0,120.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1655.0,191.0,2805.0,1597.0,1608.0,Petrol,M,1998.0,180.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1780.0,37.0,2805.0,1602.0,1609.0,Petrol/Electric,M,1999.0,115.0
HU,KIA,KIA MOTORS CORPORATION,Kia,JF,Optima,M1,1815.0,33.0,2805.0,1602.0,1609.0,Petrol/Electric,M,1999.0,115.0
HU,KIA,KIA MOTORS CORPORATION,Kia,DE,Niro,M1,1500.0,88.0,2700.0,1565.0,1579.0,Petrol,M,1580.0,77.0
HU,KIA,KIA MOTORS CORPORATION,Kia,DE,Niro,M1,1521.0,101.0,2700.0,1565.0,1579.0,Petrol,M,1580.0,77.0
HU,KIA,KIA MOTORS CORPORATION,Kia,DE,Niro,M1,1594.0,29.0,2700.0,1565.0,1579.0,Petrol,M,1580.0,77.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PSEV,Soul,M1,1565.0,0.0,2570.0,1576.0,1585.0,Electric,E,,25.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PSEV,Soul,M1,1565.0,0.0,2570.0,1576.0,1585.0,Electric,E,,81.0
HU,KIA,KIA MOTORS CORPORATION,Kia,PSEV,Soul,M1,1580.0,0.0,2570.0,1576.0,1585.0,Electric,E,,26.0
HU,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,Kia,QLE,Sportage,M1,1604.0,132.0,2670.0,1625.0,1636.0,Diesel,M,1995.0,100.0
HU,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,Kia,QLE,Sportage,M1,1500.0,124.0,2670.0,1625.0,1636.0,Diesel,M,1685.0,85.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1611.0,129.0,2647.0,1562.0,1562.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1490.0,113.0,2647.0,1562.0,1562.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1469.0,103.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1504.0,117.0,2647.0,1562.0,1562.0,DIESEL,M,1598.0,96.0
FR,RENAULT,RENAULT SAS,RENAULT SAS,RFE,KADJAR,M1,1465.0,139.0,2647.0,1562.0,1562.0,PETROL,M,1618.0,120.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,,YARIS,M1,1110.0,141.0,2460.0,,,PETROL,M,1298.0,64.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,E15UT(A),TOYOTA AURIS,M1,1370.0,110.0,2600.0,1515.0,1500.0,DIESEL,M,1598.0,82.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XE2(A),LEXUS IS300H,M1,1695.0,107.0,2800.0,1535.0,1550.0,PETROL,M,2494.0,133.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,A10(A),LEXUS CT200H,M1,1485.0,94.0,2600.0,1525.0,1520.0,PETROL,M,1798.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M,YARIS,M1,1190.0,104.0,2510.0,1485.0,,DIESEL,M,1364.0,66.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,HE15U(A),TOYOTA AURIS,M1,1410.0,83.0,2600.0,1525.0,1515.0,PETROL,M,1798.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M(A),TOYOTA YARIS HYBRID,M1,1160.0,75.0,2510.0,1485.0,1470.0,PETROL,M,1497.0,54.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,HS19(A),LEXUS GS300H,M1,1810.0,115.0,2855.0,1580.0,1605.0,PETROL,M,2494.0,133.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,E15UT(A),TOYOTA AURIS,M1,1280.0,132.0,2600.0,1515.0,1500.0,PETROL,M,1197.0,85.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XA3(A),TOYOTA RAV4,M1,1610.0,124.0,2660.0,1560.0,1560.0,DIESEL,M,1995.0,105.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AR2,TOYOTA VERSO,M1,1525.0,153.0,2780.0,1540.0,1540.0,PETROL,M,1798.0,108.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M(A),TOYOTA YARIS,M1,1160.0,91.0,2510.0,1475.0,1460.0,DIESEL,M,1364.0,66.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M(A),TOYOTA YARIS,M1,1115.0,119.0,2510.0,1460.0,1445.0,PETROL,M,1329.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,E15UT(A),TOYOTA AURIS,M1,1395.0,110.0,2600.0,1515.0,1500.0,DIESEL,M,1598.0,82.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,HE15U(A),TOYOTA AURIS,M1,1385.0,82.0,2600.0,1525.0,1515.0,PETROL,M,1798.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,,RAV4,M1,1705.0,186.0,2560.0,,,DIESEL,M,2231.0,110.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,V,PROACE,M1,1611.0,133.0,2925.0,1630.0,1618.0,DIESEL,M,1560.0,85.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,,,M1,1170.0,133.0,2500.0,,,DIESEL,M,1364.0,55.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,A10(A),LEXUS CT200H,M1,1445.0,82.0,2600.0,1535.0,1530.0,PETROL,M,1798.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,J15TM,TOYOTA LAND CRUISER (150 SERIES),M1,2085.0,190.0,2450.0,1585.0,1585.0,DIESEL,M,2755.0,130.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M(A),TOYOTA YARIS,M1,1165.0,91.0,2510.0,1475.0,1460.0,DIESEL,M,1364.0,66.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AB1,TOYOTA AYGO,M1,930.0,88.0,2340.0,1430.0,1420.0,PETROL,M,998.0,51.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AB1,TOYOTA AYGO,M1,930.0,95.0,2340.0,1430.0,,PETROL,M,998.0,51.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,HE15U(A),TOYOTA AURIS,M1,1410.0,92.0,2600.0,1515.0,1505.0,PETROL,M,1798.0,73.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AZ1,LEXUS NX300H,M1,1795.0,117.0,2660.0,1580.0,1585.0,PETROL,M,2494.0,114.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AZ1,LEXUS NX300H,M1,1860.0,121.0,2660.0,1580.0,1585.0,PETROL,M,2494.0,114.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XP13M(A),TOYOTA YARIS HYBRID,M1,1170.0,82.0,2510.0,1460.0,1445.0,PETROL,M,1497.0,54.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,XA3,RAV4,M1,1760.0,176.0,2660.0,1560.0,1560.0,DIESEL,M,2231.0,110.0
IT,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV/SA,AZ1,LEXUS NX300H,M1,1795.0,121.0,2660.0,1580.0,1585.0,PETROL,M,2494.0,114.0
